customer_age,job_type,marital,education,default,balance,housing_loan,personal_loan,communication_type,day_of_month,month,last_contact_duration,num_contacts_in_campaign,prev_campaign_outcome,term_deposit_subscribed
30.0,4,2,2,0,314.0,1,0,0,11,1,562.0,2.0,3,0
45.0,0,2,1,0,1307.0,0,0,0,29,5,182.0,2.0,3,0
28.0,4,1,2,0,155.0,1,0,0,25,5,313.0,2.0,3,0
40.0,1,1,0,0,529.0,1,0,0,14,8,261.0,2.0,1,0
34.0,9,0,1,0,-5.0,1,0,0,10,1,524.0,2.0,3,0
31.0,9,1,1,0,559.0,1,0,0,6,8,100.0,2.0,3,0
38.0,4,1,2,0,2546.0,1,0,2,30,8,73.0,1.0,3,0
58.0,10,0,1,0,7470.0,0,0,0,15,10,53.0,1.0,3,0
55.0,2,1,3,0,19.0,1,0,2,5,8,236.0,1.0,3,0
65.0,5,0,0,0,2026.0,0,0,0,15,6,624.0,2.0,2,1
47.0,4,0,2,0,-5.0,0,0,0,26,1,405.0,2.0,3,0
32.0,9,2,1,0,3046.0,0,2,0,20,1,242.0,2.0,3,0
29.0,0,2,1,0,139.0,1,2,0,5,8,105.0,1.0,3,0
22.0,8,2,1,0,2490.0,0,0,0,8,9,433.0,2.0,1,1
33.0,0,2,2,0,2315.0,1,0,0,19,9,66.0,2.0,3,0
25.0,8,2,2,0,3050.0,0,0,0,30,0,381.0,1.0,1,1
27.0,1,2,1,0,1.0,1,0,0,8,8,188.0,3.0,3,0
25.0,8,2,3,0,593.0,0,0,0,6,7,123.0,1.0,3,0
36.0,4,1,2,0,776.0,1,0,0,25,5,191.0,2.0,3,0
41.0,1,1,1,0,0.0,1,2,0,19,9,48.0,2.0,3,0
37.0,1,1,0,0,-481.0,1,0,2,30,8,101.0,2.0,3,0
45.0,1,1,0,0,5156.0,1,0,2,14,8,51.0,1.0,3,0
34.0,9,1,2,0,4930.0,1,0,0,21,9,291.0,5.0,3,0
22.0,1,2,1,0,336.0,1,0,2,13,8,157.0,1.0,3,0
30.0,4,1,2,0,1392.0,0,0,0,8,1,161.0,6.0,3,0
61.0,5,0,1,0,5581.0,1,0,0,30,0,715.0,1.0,3,1
26.0,0,1,1,0,1289.0,1,0,0,8,0,1666.0,3.0,3,1
30.0,9,1,2,0,1021.0,0,0,0,27,1,68.0,4.0,3,0
48.0,9,1,2,0,2564.0,1,0,0,10,5,191.0,1.0,3,0
28.0,4,0,2,1,-404.0,0,2,2,12,8,115.0,2.0,3,0
70.0,5,1,3,0,646.0,0,0,1,27,7,210.0,1.0,3,0
58.0,5,1,1,0,3819.0,0,0,1,20,9,72.0,2.0,3,0
38.0,1,1,1,0,5850.0,1,0,2,21,8,214.0,2.0,3,0
59.0,1,0,1,0,645.0,0,2,0,17,9,227.0,4.0,0,0
25.0,8,2,1,0,404.0,1,0,0,18,8,18.0,2.0,1,0
37.0,1,1,0,0,18.0,1,2,0,20,0,154.0,3.0,3,0
49.0,7,1,1,0,1354.0,0,0,0,12,1,427.0,7.0,3,0
48.0,9,0,1,0,-2.0,1,0,0,14,8,91.0,3.0,0,0
51.0,9,1,1,0,423.0,0,2,0,18,5,158.0,2.0,3,0
54.0,1,0,0,0,411.0,0,2,0,11,5,213.0,2.0,3,0
33.0,4,2,2,0,1157.0,0,0,0,30,0,157.0,1.0,3,1
24.0,0,1,1,0,-795.0,1,1,0,22,5,264.0,4.0,3,0
43.0,1,1,0,0,-125.0,1,0,2,27,8,32.0,5.0,3,0
57.0,0,1,1,0,16.0,0,0,2,3,5,112.0,1.0,3,0
31.0,0,2,1,0,-53.0,1,0,2,16,8,245.0,17.0,3,0
35.0,6,3,2,0,16434.0,1,0,2,6,6,182.0,3.0,3,0
30.0,9,2,2,0,-4.0,0,0,0,22,1,135.0,2.0,3,0
40.0,1,1,0,0,406.0,1,0,2,14,8,76.0,4.0,3,0
53.0,1,1,1,0,2961.0,1,0,2,4,6,383.0,2.0,3,0
33.0,0,0,1,0,-3.0,1,2,0,17,9,74.0,2.0,3,0
40.0,1,1,0,0,2270.0,1,0,0,29,5,78.0,2.0,3,0
35.0,1,0,1,0,3547.0,1,0,2,23,8,774.0,2.0,3,1
54.0,9,2,1,0,13.0,0,0,2,20,6,10.0,2.0,3,0
76.0,4,1,2,0,5614.0,0,0,0,25,7,183.0,1.0,3,0
40.0,7,2,1,0,-73.0,1,0,0,3,0,118.0,3.0,3,0
40.0,4,1,2,0,226.0,1,0,0,20,9,564.0,2.0,3,0
41.0,4,1,2,0,13.0,1,0,2,6,8,354.0,2.0,3,0
35.0,1,1,1,0,561.0,0,2,0,5,3,378.0,1.0,0,0
31.0,0,1,1,0,-2.0,0,0,0,25,5,194.0,1.0,3,0
58.0,1,1,0,0,1798.0,1,0,2,29,8,234.0,3.0,3,0
51.0,7,1,1,0,844.0,1,0,2,8,8,276.0,4.0,3,0
52.0,6,1,2,0,987.0,0,0,0,3,6,253.0,2.0,3,1
47.0,1,1,0,0,2585.0,1,0,1,20,9,276.0,2.0,0,0
32.0,7,2,1,0,904.0,1,0,0,20,9,316.0,2.0,1,0
43.0,6,1,2,0,430.0,1,0,0,11,5,233.0,2.0,3,0
25.0,4,2,2,0,495.0,1,0,0,12,8,190.0,1.0,0,0
36.0,4,1,2,0,2375.0,1,2,0,18,6,287.0,2.0,0,1
46.0,1,1,1,0,1338.0,1,0,2,13,8,236.0,1.0,3,0
40.0,1,1,1,0,271.0,1,0,2,19,6,1081.0,1.0,3,0
36.0,9,2,2,0,814.0,1,0,0,21,9,0.0,5.0,3,0
45.0,10,1,1,0,3289.0,1,2,0,20,0,246.0,2.0,0,0
41.0,1,1,0,0,131.0,1,0,0,7,8,392.0,1.0,3,0
40.0,1,2,0,0,7.0,1,0,0,19,9,294.0,2.0,3,0
27.0,9,2,2,0,183.0,0,0,0,28,1,60.0,4.0,3,0
41.0,1,1,0,0,50.0,0,0,0,16,5,161.0,2.0,3,0
41.0,7,2,1,0,5124.0,1,2,0,21,9,214.0,6.0,3,0
41.0,4,1,2,0,760.0,1,0,0,18,9,80.0,1.0,0,0
34.0,4,1,2,0,-4.0,1,2,0,6,8,108.0,1.0,1,0
51.0,1,1,1,0,22.0,1,0,0,8,8,174.0,2.0,0,0
36.0,4,1,2,0,1223.0,1,0,2,3,6,248.0,1.0,3,0
23.0,7,2,1,0,218.0,1,0,0,14,8,160.0,3.0,3,0
36.0,4,2,1,0,329.0,0,0,0,23,5,391.0,8.0,3,0
41.0,0,0,1,0,237.0,1,0,2,23,8,178.0,1.0,3,0
65.0,5,1,1,0,1.0,0,0,0,14,0,452.0,1.0,3,1
47.0,7,1,1,0,1351.0,0,0,0,4,5,136.0,2.0,3,0
44.0,9,2,2,0,572.0,0,0,1,28,1,40.0,4.0,3,0
51.0,0,1,1,0,2.0,0,0,0,4,1,80.0,4.0,3,0
43.0,7,1,1,0,1062.0,0,0,0,22,1,205.0,6.0,3,0
53.0,5,1,1,0,397.0,0,2,0,17,2,121.0,1.0,0,0
48.0,3,1,2,0,992.0,0,0,1,21,1,195.0,5.0,3,0
53.0,1,1,1,0,330.0,0,2,0,27,1,328.0,4.0,3,0
42.0,4,0,2,0,-75.0,1,0,2,27,8,85.0,4.0,3,0
48.0,9,0,1,0,375.0,0,0,0,27,1,136.0,3.0,3,0
33.0,1,1,1,0,124.0,1,0,0,12,8,194.0,4.0,3,0
27.0,1,2,1,0,309.0,1,0,0,7,8,797.0,2.0,3,1
33.0,1,1,1,0,516.0,1,0,2,5,8,536.0,1.0,3,0
38.0,4,1,2,0,573.0,0,0,0,2,3,151.0,3.0,1,0
27.0,0,2,1,0,240.0,1,2,0,18,8,16.0,2.0,3,0
44.0,0,1,3,0,13566.0,1,0,1,20,0,21.0,12.0,3,0
30.0,0,1,1,0,459.0,1,0,0,21,9,286.0,1.0,0,0
39.0,3,2,1,0,-177.0,1,0,2,6,6,125.0,5.0,3,0
35.0,7,2,1,0,9612.0,1,0,0,11,1,1698.0,9.0,3,0
44.0,6,1,0,0,2745.0,0,0,0,21,9,179.0,2.0,3,0
18.0,8,2,1,0,292.0,0,0,1,11,8,179.0,5.0,0,0
35.0,9,2,2,0,391.0,0,0,1,18,1,80.0,2.0,3,0
46.0,4,1,1,0,2896.0,0,0,2,17,6,538.0,1.0,3,1
51.0,0,2,1,0,1955.0,0,0,1,7,5,99.0,2.0,0,0
38.0,2,2,1,0,161.0,1,0,2,8,8,30.0,1.0,3,0
53.0,7,0,0,0,129.0,1,0,2,29,8,84.0,2.0,3,0
31.0,1,1,1,0,72.0,1,0,0,6,3,196.0,3.0,3,0
40.0,1,1,1,0,44.0,0,0,0,15,8,337.0,8.0,3,0
38.0,1,1,0,0,663.0,1,0,0,9,5,179.0,1.0,3,1
60.0,9,1,1,0,521.0,1,0,2,28,8,74.0,8.0,3,0
54.0,4,1,0,0,363.0,1,0,2,15,8,583.0,1.0,3,0
23.0,0,1,3,0,344.0,1,0,0,22,5,1039.0,8.0,3,1
38.0,1,2,1,0,1667.0,1,0,0,11,5,486.0,1.0,3,0
29.0,7,1,1,0,-2.0,1,0,0,28,5,345.0,8.0,3,0
41.0,1,2,1,0,716.0,1,2,0,6,0,758.0,3.0,3,1
30.0,0,1,1,0,36.0,1,0,2,28,8,139.0,1.0,3,0
43.0,1,1,1,0,20.0,1,0,2,12,8,398.0,2.0,3,0
36.0,6,1,2,0,1181.0,1,2,0,14,10,738.0,3.0,1,0
31.0,9,2,2,0,2484.0,0,0,1,24,5,33.0,6.0,3,0
42.0,7,1,1,0,117.0,1,0,2,4,6,138.0,1.0,3,0
28.0,9,2,1,0,438.0,1,0,0,15,0,1045.0,2.0,3,1
33.0,8,2,2,0,4953.0,0,0,0,17,11,277.0,3.0,0,1
19.0,8,2,1,0,1519.0,0,0,0,30,10,375.0,2.0,3,1
55.0,4,1,2,0,3635.0,0,0,0,7,8,215.0,4.0,2,1
30.0,10,2,2,0,1610.0,1,0,0,19,9,167.0,1.0,0,0
43.0,4,1,2,0,-8020.0,0,0,0,15,5,336.0,1.0,3,0
40.0,1,2,1,0,175.0,0,0,0,12,8,15.0,1.0,1,0
26.0,0,2,1,0,-347.0,1,0,2,4,5,158.0,2.0,3,0
56.0,4,1,2,0,312.0,0,0,0,2,7,585.0,1.0,0,1
34.0,10,2,2,0,1976.0,0,0,0,4,3,772.0,1.0,3,0
45.0,9,0,1,0,-105.0,0,0,1,28,1,175.0,2.0,3,0
28.0,4,2,0,0,66.0,0,0,2,17,6,387.0,2.0,3,0
31.0,9,2,1,0,178.0,1,0,2,23,8,274.0,1.0,3,0
37.0,0,2,1,0,4.0,0,0,0,20,0,620.0,1.0,3,0
39.0,9,0,1,1,327.0,1,2,2,5,6,504.0,1.0,3,0
27.0,0,1,1,0,960.0,1,2,0,30,4,251.0,2.0,0,0
30.0,1,2,1,0,386.0,1,0,0,18,8,167.0,1.0,3,0
54.0,10,1,1,0,1677.0,0,0,0,18,9,221.0,1.0,3,0
56.0,10,1,2,0,-1.0,0,2,0,22,5,90.0,3.0,3,0
29.0,9,0,1,0,268.0,0,0,2,16,8,114.0,2.0,3,0
28.0,8,2,2,0,2025.0,1,0,0,14,8,181.0,2.0,0,0
34.0,9,1,1,0,956.0,1,0,0,16,0,526.0,1.0,3,0
85.0,5,0,0,0,50.0,0,0,0,25,7,125.0,1.0,3,1
48.0,0,0,1,0,215.0,1,2,0,16,0,185.0,1.0,3,0
35.0,0,1,1,0,1411.0,1,0,0,12,8,215.0,2.0,3,0
36.0,1,1,3,0,447.0,0,0,0,1,10,145.0,1.0,1,0
34.0,2,1,2,0,2688.0,0,0,2,20,6,185.0,2.0,3,0
42.0,4,1,2,0,4148.0,0,2,0,18,5,170.0,2.0,3,0
47.0,7,1,1,0,565.0,1,0,2,29,8,337.0,7.0,3,0
49.0,10,0,1,0,370.0,0,0,2,9,8,172.0,1.0,3,0
44.0,4,1,2,0,1514.0,0,0,0,7,1,94.0,2.0,3,0
24.0,1,2,1,0,-3.0,1,0,0,8,8,9.0,5.0,0,0
24.0,7,1,1,0,-3.0,1,0,2,15,8,179.0,6.0,3,0
67.0,5,1,1,0,1620.0,0,0,0,27,10,202.0,2.0,3,0
35.0,4,0,2,0,509.0,0,0,0,23,5,139.0,1.0,3,0
40.0,1,1,0,0,-4.0,0,0,1,12,8,42.0,1.0,3,0
57.0,4,1,3,0,4626.0,0,0,0,25,3,315.0,1.0,2,1
26.0,9,2,1,0,1104.0,1,0,0,30,0,185.0,1.0,0,0
59.0,9,1,1,0,102.0,0,0,0,27,1,86.0,5.0,3,0
36.0,4,1,2,0,237.0,1,0,0,14,8,7.0,1.0,3,0
27.0,0,2,1,0,3.0,0,0,0,15,6,52.0,1.0,3,0
47.0,3,2,1,0,1383.0,0,0,1,21,9,277.0,1.0,3,0
44.0,0,1,1,0,1161.0,1,0,0,14,0,96.0,2.0,3,0
27.0,4,2,1,0,-2.0,1,2,0,28,5,124.0,2.0,3,0
27.0,4,2,3,1,99.0,1,0,2,9,8,223.0,3.0,3,0
27.0,11,2,1,0,1.0,0,0,0,7,5,140.0,1.0,3,0
42.0,9,1,1,0,-834.0,0,0,0,6,1,230.0,5.0,3,0
31.0,9,2,2,0,706.0,1,0,0,20,0,0.0,4.0,3,0
37.0,7,1,2,0,39.0,0,0,0,20,1,216.0,3.0,3,0
48.0,0,1,1,0,827.0,1,2,0,18,9,43.0,1.0,0,0
30.0,7,1,1,0,641.0,1,0,0,15,8,64.0,5.0,3,0
32.0,9,1,1,0,-52.0,1,0,0,13,8,198.0,2.0,3,0
46.0,4,1,2,0,-68.0,0,2,0,25,1,122.0,4.0,3,0
33.0,3,0,1,0,783.0,1,0,0,15,8,648.0,1.0,3,0
40.0,2,1,2,0,1019.0,0,0,0,19,9,716.0,1.0,3,0
44.0,9,1,2,0,547.0,0,0,0,11,1,96.0,4.0,3,0
60.0,1,1,1,0,1859.0,1,0,0,18,8,282.0,2.0,0,0
34.0,4,1,2,0,11153.0,1,0,2,21,8,401.0,2.0,3,0
46.0,4,1,1,0,1096.0,0,0,0,4,1,57.0,1.0,3,0
38.0,1,1,0,0,2129.0,1,2,2,16,8,171.0,1.0,3,0
53.0,0,1,3,0,1.0,0,0,0,19,1,172.0,3.0,3,0
42.0,1,0,1,0,896.0,1,0,0,18,9,119.0,2.0,0,0
53.0,0,1,0,0,817.0,0,2,0,5,1,122.0,2.0,3,0
42.0,9,1,1,0,-5.0,0,0,2,2,6,146.0,3.0,3,0
48.0,7,1,1,0,275.0,0,2,0,8,5,225.0,1.0,3,0
54.0,3,1,1,0,-8020.0,0,0,2,6,6,387.0,2.0,3,0
32.0,4,2,1,0,1.0,0,0,2,20,8,186.0,2.0,3,0
59.0,5,1,2,0,2193.0,0,0,0,15,6,327.0,3.0,3,0
40.0,4,1,2,0,4377.0,0,0,1,29,5,118.0,2.0,3,0
28.0,4,2,2,0,4.0,1,0,2,28,8,121.0,7.0,3,0
52.0,1,1,0,0,4655.0,0,0,0,18,1,100.0,3.0,3,0
50.0,4,1,2,0,3840.0,0,0,0,5,0,181.0,1.0,0,0
52.0,4,1,2,0,4449.0,1,0,2,14,8,434.0,1.0,3,0
20.0,7,1,0,0,7978.0,1,0,2,4,6,14.0,1.0,3,0
48.0,0,1,1,0,1260.0,1,2,0,20,0,252.0,2.0,3,0
45.0,5,0,0,0,929.0,0,0,1,23,11,204.0,2.0,1,0
34.0,4,1,2,0,60.0,0,0,0,18,9,81.0,1.0,0,0
30.0,9,2,1,0,30.0,1,2,0,17,0,523.0,1.0,3,0
30.0,4,2,2,0,2082.0,1,0,0,21,9,641.0,2.0,0,0
27.0,9,2,1,0,824.0,0,0,0,25,6,459.0,2.0,3,1
54.0,5,1,2,0,143.0,0,2,0,14,5,326.0,5.0,3,0
45.0,4,0,2,0,206.0,0,0,0,21,1,173.0,6.0,3,0
59.0,1,1,0,0,114.0,0,0,1,29,10,165.0,4.0,0,0
40.0,1,2,1,0,523.0,1,0,2,29,8,341.0,2.0,3,0
41.0,7,1,1,0,9376.0,1,0,0,21,9,8.0,8.0,0,0
36.0,1,1,1,0,-1000.0,1,0,2,20,6,6.0,5.0,3,0
58.0,9,1,2,0,6817.0,0,0,0,7,1,802.0,2.0,3,1
51.0,2,0,1,0,302.0,0,0,2,19,6,160.0,2.0,3,0
45.0,0,0,1,0,3.0,0,0,0,3,0,325.0,1.0,3,0
36.0,10,2,2,0,79.0,0,0,0,2,6,375.0,1.0,3,0
60.0,1,1,1,0,372.0,0,0,0,22,1,59.0,2.0,3,0
54.0,1,1,0,0,-313.0,1,0,2,28,8,139.0,1.0,3,0
45.0,9,1,1,0,278.0,0,0,0,20,1,455.0,4.0,3,0
31.0,2,1,1,1,-384.0,1,0,0,7,8,279.0,1.0,0,0
33.0,1,1,1,0,2.0,1,0,0,7,8,23.0,1.0,0,0
41.0,1,1,1,0,125.0,1,0,2,6,6,166.0,3.0,3,0
24.0,1,2,1,0,74.0,1,0,2,13,8,185.0,1.0,3,0
41.0,9,2,1,0,936.0,0,0,0,4,3,70.0,2.0,3,0
37.0,4,1,2,0,2761.0,1,0,0,2,5,548.0,1.0,2,1
33.0,4,1,2,0,608.0,0,0,0,2,6,179.0,1.0,3,1
30.0,9,1,1,0,6845.0,0,0,0,12,1,224.0,1.0,3,0
59.0,7,1,1,0,2746.0,1,0,2,17,6,176.0,2.0,3,0
30.0,7,2,1,0,188.0,1,0,2,29,8,314.0,1.0,3,0
45.0,11,1,0,0,105.0,0,0,2,19,6,110.0,14.0,3,0
48.0,2,1,1,0,344.0,0,0,0,11,1,96.0,2.0,3,0
44.0,0,1,1,0,122.0,1,0,2,14,8,24.0,11.0,3,0
34.0,0,1,1,0,3852.0,1,0,0,5,8,149.0,1.0,3,0
31.0,3,2,2,0,8.0,1,0,0,21,1,787.0,2.0,3,0
55.0,2,1,2,0,231.0,0,0,0,23,5,164.0,2.0,3,0
74.0,5,0,0,0,2691.0,0,0,0,25,10,96.0,2.0,1,0
54.0,4,0,2,0,-8020.0,1,0,0,14,5,110.0,3.0,3,0
60.0,9,0,1,0,-1.0,0,0,0,5,1,39.0,1.0,3,0
51.0,0,3,1,0,35.0,0,2,2,20,6,224.0,2.0,3,0
38.0,1,1,3,0,-3.0,0,2,0,25,5,226.0,4.0,3,0
23.0,0,2,1,0,1.0,1,0,0,13,8,217.0,3.0,3,0
43.0,6,1,2,0,-78.0,1,0,2,12,8,124.0,2.0,3,0
43.0,1,1,0,0,7345.0,1,0,2,2,6,216.0,4.0,3,0
41.0,1,0,0,0,1257.0,0,2,2,6,6,4.0,4.0,3,0
32.0,0,2,1,0,56.0,0,0,0,28,4,272.0,1.0,3,0
30.0,1,1,1,0,1953.0,1,0,2,16,8,250.0,6.0,3,0
33.0,1,1,1,0,-8020.0,1,2,0,6,8,179.0,1.0,0,0
31.0,9,2,2,0,1325.0,1,0,0,15,8,233.0,1.0,3,0
51.0,7,1,1,0,-8020.0,1,0,0,31,5,26.0,25.0,3,0
46.0,0,0,0,0,51.0,1,2,0,23,5,361.0,1.0,3,0
28.0,1,1,0,0,-423.0,1,2,2,27,6,149.0,2.0,3,0
32.0,3,1,1,0,3.0,1,0,0,12,8,540.0,1.0,0,0
45.0,9,0,1,0,-32.0,1,0,0,17,9,177.0,1.0,0,0
59.0,5,2,1,0,5.0,0,0,1,2,3,929.0,1.0,3,1
22.0,6,2,1,0,929.0,1,0,0,7,8,456.0,2.0,3,0
51.0,9,1,2,0,-5.0,0,0,0,28,1,87.0,15.0,3,0
27.0,1,2,1,0,2.0,1,0,0,12,8,276.0,1.0,0,0
34.0,4,1,2,0,1129.0,1,0,0,4,1,291.0,1.0,1,1
54.0,5,1,1,0,46.0,1,2,0,25,1,84.0,4.0,3,0
46.0,4,0,2,0,2235.0,1,0,2,20,6,130.0,2.0,3,0
25.0,1,2,1,0,-7.0,0,2,0,23,5,256.0,2.0,3,0
34.0,6,2,2,0,1802.0,1,0,0,13,8,207.0,3.0,3,0
40.0,0,0,1,0,1087.0,0,0,0,24,5,93.0,1.0,3,0
38.0,9,1,2,0,126.0,1,0,0,25,1,175.0,1.0,2,1
45.0,0,1,0,0,39.0,1,0,2,7,8,585.0,3.0,3,0
21.0,4,2,2,0,2844.0,0,0,0,30,0,791.0,2.0,3,1
47.0,2,0,2,0,104.0,0,0,0,20,1,144.0,2.0,3,0
30.0,7,1,1,0,4435.0,1,0,2,20,8,255.0,1.0,3,0
42.0,4,1,0,0,6482.0,0,0,1,19,10,128.0,1.0,3,0
52.0,4,0,2,0,6644.0,1,0,0,7,5,82.0,1.0,3,0
27.0,9,1,1,0,1594.0,1,0,0,28,10,93.0,1.0,0,0
39.0,9,1,1,0,569.0,0,0,0,20,1,94.0,2.0,3,0
50.0,1,1,1,0,-250.0,0,0,2,25,6,36.0,1.0,3,0
28.0,0,1,2,0,169.0,1,2,0,11,1,98.0,2.0,3,0
48.0,3,0,0,0,612.0,0,0,1,29,5,124.0,7.0,3,0
36.0,4,1,0,0,2023.0,1,0,2,17,6,119.0,8.0,3,0
30.0,8,2,1,0,972.0,0,0,1,4,1,279.0,1.0,3,0
28.0,9,1,1,0,-4.0,1,0,0,28,5,72.0,6.0,3,0
53.0,1,1,1,0,287.0,1,2,0,27,1,22.0,8.0,3,0
49.0,1,1,0,0,386.0,1,2,2,26,8,39.0,1.0,3,0
53.0,1,2,0,0,1185.0,1,0,2,2,6,209.0,2.0,3,0
48.0,2,1,2,0,-271.0,1,0,0,9,5,25.0,1.0,3,0
33.0,2,1,2,0,966.0,1,0,0,19,9,117.0,1.0,0,0
34.0,9,1,1,0,2776.0,0,0,0,25,10,323.0,1.0,2,0
23.0,9,2,1,0,1.0,1,0,0,23,5,475.0,5.0,3,0
34.0,1,1,1,0,983.0,1,0,0,17,0,139.0,1.0,0,0
34.0,0,2,1,0,20.0,0,0,2,16,6,102.0,2.0,3,0
42.0,0,1,3,0,-298.0,1,0,2,23,8,252.0,1.0,3,0
56.0,1,1,1,0,-8020.0,1,0,0,16,0,86.0,1.0,0,0
27.0,4,2,1,0,174.0,1,0,2,3,6,722.0,2.0,3,1
48.0,4,1,2,0,10995.0,1,0,0,19,9,236.0,2.0,3,0
32.0,4,2,2,0,-8020.0,1,0,2,14,8,130.0,3.0,3,0
35.0,4,1,2,0,2030.0,0,0,0,28,1,85.0,12.0,3,0
44.0,2,1,2,0,25201.0,1,2,0,6,8,89.0,1.0,3,0
43.0,1,2,3,0,4.0,1,0,2,23,8,350.0,4.0,3,0
48.0,7,1,0,0,745.0,0,0,2,17,6,166.0,3.0,3,0
51.0,5,1,0,0,1381.0,0,0,2,11,6,138.0,1.0,3,0
52.0,10,2,2,0,1510.0,1,0,2,8,8,79.0,1.0,3,0
35.0,0,2,1,0,-14.0,1,0,0,11,8,390.0,2.0,0,0
42.0,1,1,1,0,1243.0,0,0,1,31,5,62.0,4.0,3,0
37.0,4,1,2,0,1810.0,1,0,2,21,8,290.0,4.0,3,0
37.0,2,1,2,0,838.0,1,0,2,27,8,115.0,2.0,3,0
29.0,9,2,2,0,504.0,1,0,1,20,9,429.0,4.0,3,0
34.0,7,1,2,0,570.0,0,0,0,25,8,80.0,1.0,3,0
40.0,7,1,1,0,140.0,1,0,2,1,5,118.0,3.0,3,0
50.0,7,0,0,0,190.0,1,0,2,13,8,767.0,1.0,3,0
30.0,9,2,1,0,276.0,1,0,2,14,8,144.0,3.0,3,0
40.0,4,1,1,0,1015.0,0,0,0,29,5,309.0,2.0,3,0
32.0,0,0,1,0,824.0,1,0,2,2,5,15.0,3.0,3,0
28.0,4,2,1,0,1910.0,0,0,0,12,1,258.0,2.0,3,0
48.0,2,1,1,0,2653.0,0,0,0,17,9,44.0,1.0,3,0
34.0,4,1,1,0,24.0,0,2,0,17,5,179.0,2.0,3,0
48.0,4,1,2,0,75.0,0,2,0,22,1,219.0,7.0,3,0
27.0,7,2,1,0,2103.0,1,2,2,19,8,170.0,2.0,3,0
24.0,7,2,3,0,2017.0,0,0,0,23,0,155.0,4.0,3,1
59.0,9,1,1,0,53.0,1,0,0,22,5,206.0,5.0,3,0
31.0,0,1,1,0,22172.0,1,0,0,18,8,57.0,1.0,0,0
50.0,10,0,2,0,1.0,1,2,0,8,1,159.0,2.0,3,0
38.0,0,1,2,0,-8020.0,1,0,0,29,7,195.0,2.0,0,0
56.0,1,1,1,0,1361.0,0,0,1,31,5,348.0,1.0,3,0
30.0,1,1,1,0,3656.0,0,0,2,2,6,196.0,1.0,3,0
26.0,10,2,1,0,1298.0,0,0,0,9,3,824.0,5.0,3,0
45.0,1,1,1,0,1123.0,1,0,0,17,0,131.0,3.0,1,0
38.0,9,1,0,0,648.0,1,0,0,16,0,130.0,2.0,0,0
28.0,8,2,2,0,245.0,0,0,0,3,3,276.0,1.0,3,0
29.0,4,0,2,0,534.0,1,0,0,29,4,124.0,1.0,0,0
29.0,4,2,2,0,1376.0,1,0,2,21,8,456.0,2.0,3,0
38.0,1,1,0,0,1778.0,1,0,2,20,6,35.0,3.0,3,0
41.0,9,2,1,0,2033.0,1,0,0,19,9,245.0,2.0,3,0
38.0,3,1,1,0,2882.0,0,0,2,12,6,299.0,1.0,3,0
37.0,7,2,1,0,22.0,1,0,0,14,8,167.0,3.0,3,0
54.0,9,1,1,0,257.0,0,2,2,3,5,248.0,3.0,3,0
67.0,4,1,2,0,1049.0,1,0,0,23,6,980.0,2.0,3,0
25.0,0,2,1,0,273.0,0,0,0,1,0,338.0,3.0,3,1
33.0,9,2,1,0,179.0,0,0,0,28,1,64.0,5.0,3,0
28.0,2,2,2,0,1954.0,0,0,0,4,3,97.0,3.0,3,0
47.0,4,2,3,0,1005.0,1,0,0,9,3,148.0,5.0,1,0
34.0,2,1,2,0,1078.0,1,0,0,5,3,122.0,10.0,3,0
41.0,3,1,0,0,2425.0,0,0,0,28,4,32.0,1.0,3,0
46.0,7,1,1,0,1572.0,0,0,0,5,1,169.0,1.0,3,0
44.0,2,1,1,0,-161.0,1,2,2,4,6,165.0,2.0,3,0
32.0,9,2,1,0,1278.0,1,0,2,3,6,1181.0,3.0,3,1
28.0,6,2,1,0,1016.0,0,0,0,5,3,87.0,1.0,3,0
28.0,11,1,1,0,112.0,0,0,0,20,1,57.0,2.0,3,0
45.0,9,0,1,0,1200.0,1,0,2,27,8,200.0,1.0,3,0
56.0,2,0,1,0,-42.0,0,0,2,5,8,174.0,1.0,3,0
32.0,9,2,1,0,98.0,1,0,2,26,8,299.0,2.0,3,0
29.0,7,2,2,0,620.0,0,0,0,3,11,103.0,6.0,1,0
49.0,9,1,1,0,2237.0,0,0,0,18,1,479.0,3.0,3,0
28.0,1,1,1,0,295.0,1,2,2,16,6,44.0,3.0,3,0
35.0,4,2,2,0,25.0,0,0,0,15,5,272.0,5.0,3,0
43.0,4,1,2,0,532.0,1,0,2,4,6,120.0,4.0,3,0
32.0,9,1,1,0,253.0,0,0,0,8,1,154.0,7.0,3,0
55.0,2,1,1,0,199.0,0,0,0,14,5,447.0,13.0,3,0
58.0,4,1,0,0,29.0,1,0,0,12,8,215.0,2.0,3,0
42.0,7,1,1,0,0.0,1,0,0,31,5,49.0,10.0,3,0
56.0,4,1,3,0,833.0,1,2,1,2,5,133.0,1.0,1,0
25.0,9,2,2,0,30.0,0,0,0,28,4,171.0,1.0,3,0
43.0,0,2,1,0,2757.0,1,0,2,5,6,253.0,3.0,3,0
30.0,8,1,1,0,1537.0,0,0,0,7,1,292.0,2.0,3,0
31.0,9,2,2,0,3.0,1,0,0,5,6,172.0,2.0,3,1
38.0,0,1,1,0,1284.0,1,0,2,20,8,201.0,1.0,3,0
47.0,4,1,2,0,1700.0,1,0,0,6,3,82.0,1.0,3,0
27.0,9,0,2,0,3153.0,1,2,0,30,4,349.0,3.0,0,0
